PartNumber,Material,Mu,AL,Ae,Wa,Le,Mlt,PartCost,Vendor,MaxCurrent_A,MaxFreq_kHz,CoreShape,ShapeFamily,MaterialType,DatasheetUrl,WindowWidthMm,WindowHeightMm
C055439A2X2,MPP 60,60.0,270.0,398.0,405.42,107.0,100.11,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C055439A2X2.pdf,,
0055774A2,MPP 14,14.0,47.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055774A2.pdf,,
0055772A2,MPP 19,19.0,64.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055772A2.pdf,,
0055775A2,MPP 26,26.0,88.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055775A2.pdf,,
0055776A2,MPP 40,40.0,135.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055776A2.pdf,,
0055777A2,MPP 60,60.0,205.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055777A2.pdf,,
0055778A2,MPP 125,125.0,425.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055778A2.pdf,,
0055779A2,MPP 147,147.0,500.0,492.0,1153.90,177.2,94.31,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055779A2.pdf,,
0055734A2,MPP 14,14.0,48.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055734A2.pdf,,
0055744A2,MPP 19,19.0,64.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055744A2.pdf,,
0055735A2,MPP 26,26.0,88.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055735A2.pdf,,
0055736A2,MPP 40,40.0,136.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055736A2.pdf,,
0055737A2,MPP 60,60.0,204.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055737A2.pdf,,
0055740A2,MPP 125,125.0,425.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055740A2.pdf,,
0055745A2,MPP 147,147.0,501.0,497.0,1548.30,184.0,102.65,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055745A2.pdf,,
0055339A2HT22,MPP 60,60.0,124.0,542.0,4679.63,324.0,100.25,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055339A2HT22.pdf,,
0055340A2HT22,MPP 125,125.0,259.0,542.0,4679.63,324.0,100.25,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055340A2HT22.pdf,,
0055341A2HT22,MPP 147,147.0,304.0,542.0,4679.63,324.0,100.25,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055341A2HT22.pdf,,
0055336A2,MPP 14,14.0,37.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055336A2.pdf,,
0055342A2,MPP 19,19.0,50.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055342A2.pdf,,
0055337A2,MPP 26,26.0,68.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055337A2.pdf,,
0055338A2,MPP 40,40.0,105.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055338A2.pdf,,
0055339A2,MPP 60,60.0,158.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055339A2.pdf,,
0055340A2,MPP 125,125.0,329.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055340A2.pdf,,
0055341A2,MPP 147,147.0,380.0,678.0,4679.63,324.0,110.37,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055341A2.pdf,,
0055169A2,MPP 14,14.0,42.0,948.0,5929.66,387.0,134.94,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055169A2.pdf,,
0055170A2,MPP 19,19.0,58.0,948.0,5929.66,387.0,134.94,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055170A2.pdf,,
0055171A2,MPP 26,26.0,80.0,948.0,5929.66,387.0,134.94,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055171A2.pdf,,
0055172A2,MPP 40,40.0,123.0,948.0,5929.66,387.0,134.94,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055172A2.pdf,,
0055164A2,MPP 14,14.0,42.0,987.0,8015.02,412.0,131.78,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055164A2.pdf,,
0055163A2,MPP 19,19.0,57.0,987.0,8015.02,412.0,131.78,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055163A2.pdf,,
0055165A2,MPP 26,26.0,78.0,987.0,8015.02,412.0,131.78,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055165A2.pdf,,
0055166A2,MPP 40,40.0,120.0,987.0,8015.02,412.0,131.78,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055166A2.pdf,,
0055167A2,MPP 60,60.0,180.0,987.0,8015.02,412.0,131.78,0.0,Magnetics,0.0,5000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0055167A2.pdf,,
00A114LE026,Kool Mµ MAX 26,26.0,235.0,1220.0,1270.00,215.0,140.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A114LE026.pdf,79.5,28.6
00A114LE040,Kool Mµ MAX 40,40.0,335.0,1220.0,1270.00,215.0,140.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A114LE040.pdf,79.5,28.6
00A130LE026,Kool Mµ MAX 26,26.0,254.0,1080.0,1963.00,219.0,147.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A130LE026.pdf,108.46,22.2
00A160LE026,Kool Mµ MAX 26,26.0,180.0,778.0,3335.00,273.0,118.86,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A160LE026.pdf,138.18,28.14
00A1808E026,Kool Mµ MAX 26,26.0,26.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A1808E026.pdf,13.92,5.54
00A1808E040,Kool Mµ MAX 40,40.0,35.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A1808E040.pdf,13.92,5.54
00A1808E060,Kool Mµ MAX 60,60.0,48.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A1808E060.pdf,13.92,5.54
00A2510E026,Kool Mµ MAX 26,26.0,39.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A2510E026.pdf,18.8,6.22
00A2510E040,Kool Mµ MAX 40,40.0,52.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A2510E040.pdf,18.8,6.22
00A2510E060,Kool Mµ MAX 60,60.0,70.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A2510E060.pdf,18.8,6.22
00A3007E026,Kool Mµ MAX 26,26.0,33.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A3007E026.pdf,19.86,9.55
00A3007E040,Kool Mµ MAX 40,40.0,46.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A3007E040.pdf,19.86,9.55
00A3007E060,Kool Mµ MAX 60,60.0,71.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A3007E060.pdf,19.86,9.55
00A3515E026,Kool Mµ MAX 26,26.0,56.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A3515E026.pdf,25.27,9.6
00A3515E040,Kool Mµ MAX 40,40.0,75.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A3515E040.pdf,25.27,9.6
00A3515E060,Kool Mµ MAX 60,60.0,102.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A3515E060.pdf,25.27,9.6
00A4017E026,Kool Mµ MAX 26,26.0,56.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4017E026.pdf,30.35,14.91
00A4017E040,Kool Mµ MAX 40,40.0,76.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4017E040.pdf,30.35,14.91
00A4017E060,Kool Mµ MAX 60,60.0,105.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4017E060.pdf,30.35,14.91
00A4020E026,Kool Mµ MAX 26,26.0,80.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4020E026.pdf,30.35,14.91
00A4020E040,Kool Mµ MAX 40,40.0,108.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4020E040.pdf,30.35,14.91
00A4020E060,Kool Mµ MAX 60,60.0,150.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4020E060.pdf,30.35,14.91
00A4022E026,Kool Mµ MAX 26,26.0,104.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4022E026.pdf,30.35,14.91
00A4022E040,Kool Mµ MAX 40,40.0,140.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4022E040.pdf,30.35,14.91
00A4022E060,Kool Mµ MAX 60,60.0,194.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4022E060.pdf,30.35,14.91
00A4317E026,Kool Mµ MAX 26,26.0,88.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4317E026.pdf,28.32,10.39
00A4317E040,Kool Mµ MAX 40,40.0,119.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4317E040.pdf,28.32,10.39
00A4317E060,Kool Mµ MAX 60,60.0,163.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A4317E060.pdf,28.32,10.39
00A5528E026,Kool Mµ MAX 26,26.0,116.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A5528E026.pdf,37.49,18.52
00A5528E040,Kool Mµ MAX 40,40.0,157.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A5528E040.pdf,37.49,18.52
00A5528E060,Kool Mµ MAX 60,60.0,219.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A5528E060.pdf,37.49,18.52
00A5530E026,Kool Mµ MAX 26,26.0,138.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A5530E026.pdf,37.49,18.52
00A5530E040,Kool Mµ MAX 40,40.0,187.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A5530E040.pdf,37.49,18.52
00A5530E060,Kool Mµ MAX 60,60.0,261.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A5530E060.pdf,37.49,18.52
00A6527E026,Kool Mµ MAX 26,26.0,162.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A6527E026.pdf,44.2,22.2
00A6527E040,Kool Mµ MAX 40,40.0,230.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A6527E040.pdf,44.2,22.2
00A6527E060,Kool Mµ MAX 60,60.0,300.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A6527E060.pdf,44.2,22.2
00A7228E026,Kool Mµ MAX 26,26.0,130.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A7228E026.pdf,52.63,17.75
00A7228E040,Kool Mµ MAX 40,40.0,173.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A7228E040.pdf,52.63,17.75
00A7228E060,Kool Mµ MAX 60,60.0,235.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A7228E060.pdf,52.63,17.75
00A8020E026,Kool Mµ MAX 26,26.0,103.0,389.0,1110.00,185.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8020E026.pdf,59.28,28.02
00A8020E040,Kool Mµ MAX 40,40.0,145.0,389.0,1110.00,185.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8020E040.pdf,59.28,28.02
00A8020E060,Kool Mµ MAX 60,60.0,190.0,389.0,1110.00,185.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8020E060.pdf,59.28,28.02
00A8024E026,Kool Mµ MAX 26,26.0,200.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8024E026.pdf,59.28,14.02
00A8024E040,Kool Mµ MAX 40,40.0,275.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8024E040.pdf,59.28,14.02
00A8024E060,Kool Mµ MAX 60,60.0,370.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8024E060.pdf,59.28,14.02
00A8044E026,Kool Mµ MAX 26,26.0,91.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8044E026.pdf,59.28,34.37
00A8044E040,Kool Mµ MAX 40,40.0,113.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8044E040.pdf,59.28,34.37
00A8044E060,Kool Mµ MAX 60,60.0,170.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00A8044E060.pdf,59.28,34.37
00F1808E026,Kool Mµ Hƒ 26,26.0,26.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F1808E026.pdf,13.92,5.54
00F1808E040,Kool Mµ Hƒ 40,40.0,35.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F1808E040.pdf,13.92,5.54
00F1808E060,Kool Mµ Hƒ 60,60.0,48.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F1808E060.pdf,13.92,5.54
00F2510E026,Kool Mµ Hƒ 26,26.0,39.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F2510E026.pdf,18.8,6.22
00F2510E040,Kool Mµ Hƒ 40,40.0,52.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F2510E040.pdf,18.8,6.22
00F2510E060,Kool Mµ Hƒ 60,60.0,70.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F2510E060.pdf,18.8,6.22
00F3007E026,Kool Mµ Hƒ 26,26.0,33.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F3007E026.pdf,19.86,9.55
00F3007E040,Kool Mµ Hƒ 40,40.0,46.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F3007E040.pdf,19.86,9.55
00F3007E060,Kool Mµ Hƒ 60,60.0,71.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F3007E060.pdf,19.86,9.55
00F3515E026,Kool Mµ Hƒ 26,26.0,56.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F3515E026.pdf,25.27,9.6
00F3515E040,Kool Mµ Hƒ 40,40.0,75.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F3515E040.pdf,25.27,9.6
00F3515E060,Kool Mµ Hƒ 60,60.0,102.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F3515E060.pdf,25.27,9.6
00F4017E026,Kool Mµ Hƒ 26,26.0,56.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4017E026.pdf,30.35,14.91
00F4017E040,Kool Mµ Hƒ 40,40.0,76.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4017E040.pdf,30.35,14.91
00F4017E060,Kool Mµ Hƒ 60,60.0,105.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4017E060.pdf,30.35,14.91
00F4020E026,Kool Mµ Hƒ 26,26.0,80.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4020E026.pdf,30.35,14.91
00F4020E040,Kool Mµ Hƒ 40,40.0,108.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4020E040.pdf,30.35,14.91
00F4020E060,Kool Mµ Hƒ 60,60.0,150.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4020E060.pdf,30.35,14.91
00F4022E026,Kool Mµ Hƒ 26,26.0,104.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4022E026.pdf,30.35,14.91
00F4022E040,Kool Mµ Hƒ 40,40.0,140.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4022E040.pdf,30.35,14.91
00F4022E060,Kool Mµ Hƒ 60,60.0,194.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4022E060.pdf,30.35,14.91
00F4317E026,Kool Mµ Hƒ 26,26.0,88.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4317E026.pdf,28.32,10.39
00F4317E040,Kool Mµ Hƒ 40,40.0,119.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4317E040.pdf,28.32,10.39
00F4317E060,Kool Mµ Hƒ 60,60.0,163.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F4317E060.pdf,28.32,10.39
00F5528E026,Kool Mµ Hƒ 26,26.0,116.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F5528E026.pdf,37.49,18.52
00F5528E040,Kool Mµ Hƒ 40,40.0,157.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F5528E040.pdf,37.49,18.52
00F5528E060,Kool Mµ Hƒ 60,60.0,219.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F5528E060.pdf,37.49,18.52
00F5530E026,Kool Mµ Hƒ 26,26.0,138.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F5530E026.pdf,37.49,18.52
00F5530E040,Kool Mµ Hƒ 40,40.0,187.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F5530E040.pdf,37.49,18.52
00F5530E060,Kool Mµ Hƒ 60,60.0,261.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F5530E060.pdf,37.49,18.52
00F6527E026,Kool Mµ Hƒ 26,26.0,162.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F6527E026.pdf,44.2,22.2
00F6527E040,Kool Mµ Hƒ 40,40.0,230.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F6527E040.pdf,44.2,22.2
00F6527E060,Kool Mµ Hƒ 60,60.0,300.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F6527E060.pdf,44.2,22.2
00F7228E026,Kool Mµ Hƒ 26,26.0,130.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00F7228E026.pdf,52.63,17.75
